match_id,date,time,team_name,home_away,Player,#,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,ARDWon,ARDLost,ARDWon%
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,a,Kyle Walker,2.0,RB,31-036,90,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,a,Jordan Pickford,1.0,GK,27-118,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,a,16 Players,,,,990,0,0,0,4,8,2,5,19,6,0,0,0,47,8,3,72.7
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Burak Yılmaz,17.0,FW,35-331,90,0,0,0,1,1,2,2,0,0,0,0,0,1,1,1,50.0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Hakan Çalhanoğlu,10.0,"LM,CM",27-123,90,0,0,0,1,3,0,0,2,1,0,0,0,6,1,1,50.0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Ozan Tufan,6.0,CM,26-080,63,0,0,0,0,1,0,0,6,2,0,0,0,4,1,1,50.0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Kaan Ayhan,22.0,CM,26-213,27,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Yusuf Yazıcı,11.0,CM,24-133,45,0,0,0,1,1,0,0,0,0,0,0,0,5,0,1,0.0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Cengiz Ünder,7.0,LM,23-332,45,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Kenan Karaman,9.0,RM,27-098,75,0,0,0,1,0,0,0,2,1,0,0,0,3,3,5,37.5
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Halil Dervişoğlu,26.0,RM,21-185,15,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,50.0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Okay Yokuşlu,5.0,DM,27-094,64,0,0,0,1,1,0,0,4,3,0,0,0,2,0,0,
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,İrfan Kahveci,21.0,DM,25-331,26,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Umut Meraş,13.0,LB,25-173,90,0,0,0,2,0,0,1,1,0,0,0,0,5,1,0,100.0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Çağlar Söyüncü,4.0,CB,25-019,90,1,0,0,4,0,0,0,2,0,0,0,0,2,0,0,
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Merih Demiral,3.0,CB,23-098,90,0,0,0,1,0,0,0,6,0,0,0,1,5,3,0,100.0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Zeki Çelik,2.0,RB,24-114,90,0,0,0,0,0,0,1,5,0,0,0,0,6,3,2,60.0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Uğurcan Çakır,23.0,GK,25-067,90,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,15 Players,,,,990,2,0,0,14,9,2,5,29,8,0,0,1,50,14,12,53.8
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Ciro Immobile,17.0,FW,31-111,80,0,0,0,0,1,1,0,1,0,0,0,0,6,0,1,0.0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Andrea Belotti,9.0,FW,27-173,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Lorenzo Insigne,10.0,LW,30-007,80,0,0,0,0,1,0,3,0,1,0,0,0,6,0,3,0.0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Federico Chiesa,14.0,LW,23-229,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Domenico Berardi,11.0,RW,26-314,84,0,0,0,0,2,1,2,2,0,0,0,0,4,0,2,0.0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Federico Bernardeschi,20.0,RW,27-115,6,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Manuel Locatelli,5.0,CM,23-154,73,0,0,0,3,0,0,0,2,2,0,0,0,7,4,0,100.0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Bryan Cristante,16.0,CM,26-100,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Nicolò Barella,18.0,CM,24-124,90,0,0,0,1,3,0,0,3,0,0,0,0,8,0,0,
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Jorginho,8.0,DM,29-173,90,0,0,0,0,3,0,1,4,2,0,0,0,8,0,0,
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Leonardo Spinazzola,4.0,LB,28-078,90,0,0,0,1,0,0,3,3,0,0,0,0,9,1,3,25.0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Giorgio Chiellini,3.0,CB,36-301,90,0,0,0,0,0,1,0,2,1,0,0,0,8,4,3,57.1
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Leonardo Bonucci,19.0,CB,34-041,90,0,0,0,0,0,0,0,1,0,0,0,0,4,2,2,50.0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Alessandro Florenzi,24.0,RB,30-092,45,0,0,0,2,0,0,2,0,0,0,0,0,3,1,0,100.0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Giovanni Di Lorenzo,2.0,RB,27-311,45,0,0,0,2,1,0,2,0,1,0,0,0,2,0,0,
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Gianluigi Donnarumma,21.0,GK,22-106,90,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,16 Players,,,,990,0,0,0,9,14,4,15,18,7,0,0,0,74,12,14,46.2
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Karim Benzema,19.0,FW,33-178,88,0,0,0,0,0,0,1,1,1,0,0,0,4,1,0,100.0
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Corentin Tolisso,12.0,FW,26-316,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Kylian Mbappé,10.0,LW,22-177,90,0,0,0,0,1,3,1,1,0,0,0,0,0,0,1,0.0
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Antoine Griezmann,7.0,RW,30-086,90,0,0,0,0,1,1,0,0,3,0,0,0,2,1,4,20.0
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Adrien Rabiot,14.0,CM,26-073,89,0,0,0,1,1,0,0,4,1,0,0,0,8,0,1,0.0
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Ousmane Dembélé,11.0,CM,24-031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Paul Pogba,6.0,CM,28-092,90,0,0,0,2,5,1,1,4,1,0,0,0,9,5,1,83.3
95d34c87,"Tuesday June 15, 2021",21:00,France,h,N'Golo Kanté,13.0,DM,30-078,90,0,0,0,3,0,0,0,5,3,0,0,0,8,1,0,100.0
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Lucas Hernández,21.0,LB,25-121,90,0,0,0,1,2,0,0,1,1,0,0,0,7,2,0,100.0
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Presnel Kimpembe,3.0,CB,25-306,90,0,0,0,1,1,0,0,1,2,0,0,0,8,0,3,0.0
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Raphaël Varane,4.0,CB,28-051,90,0,0,0,0,1,0,0,2,0,0,0,0,9,2,0,100.0
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Benjamin Pavard,2.0,RB,25-079,90,0,0,0,0,1,0,1,1,1,0,0,0,7,1,1,50.0
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Hugo Lloris,1.0,GK,34-171,90,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
95d34c87,"Tuesday June 15, 2021",21:00,France,h,13 Players,,,,990,0,0,0,8,13,5,4,20,13,0,0,0,66,13,12,52.0
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Serge Gnabry,10.0,FW,25-336,73,0,0,0,1,0,0,0,1,1,0,0,0,3,0,0,
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Timo Werner,11.0,FW,25-101,17,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0.0
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Thomas Müller,25.0,AM,31-275,90,0,0,0,2,3,1,2,1,0,0,0,0,3,1,3,25.0
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Kai Havertz,7.0,AM,22-004,73,0,0,0,1,0,0,0,0,1,0,0,0,11,2,2,50.0
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Leroy Sané,19.0,AM,25-155,17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Toni Kroos,8.0,DM,31-162,90,0,0,0,3,1,0,2,1,5,0,0,0,8,0,1,0.0
95d34c87,"Tuesday June 15, 2021",21:00,France,a,İlkay Gündoğan,21.0,DM,30-234,90,0,0,0,1,1,0,0,1,0,0,0,0,8,0,0,
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Robin Gosens,20.0,WB,26-345,87,0,0,0,2,0,0,4,3,0,0,0,0,9,1,1,50.0
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Kevin Volland,9.0,WB,28-320,3,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,100.0
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Joshua Kimmich,6.0,WB,26-127,90,1,0,0,2,2,0,6,1,1,0,0,0,8,0,0,
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Antonio Rüdiger,2.0,CB,28-104,90,0,0,0,0,0,0,0,2,0,0,0,0,9,2,4,33.3
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Mats Hummels,5.0,CB,32-181,90,0,0,0,0,0,0,0,2,1,0,0,1,13,3,1,75.0
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Matthias Ginter,4.0,CB,27-147,87,0,0,0,1,0,0,2,0,2,0,0,0,5,1,0,100.0
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Emre Can,23.0,CB,27-154,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Manuel Neuer,1.0,GK,35-080,90,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
95d34c87,"Tuesday June 15, 2021",21:00,France,a,15 Players,,,,990,1,0,0,13,7,2,18,13,12,0,0,1,88,12,13,48.0
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Ádám Szalai,9.0,FW,33-192,25,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0.0
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Nemanja Nikolić,23.0,FW,33-170,65,0,0,0,2,0,0,0,2,0,0,0,0,3,1,1,50.0
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Roland Sallai,20.0,FW,24-028,90,0,0,0,3,7,0,3,0,0,0,0,0,7,0,3,0.0
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,András Schäfer,13.0,CM,22-067,74,0,0,0,2,0,0,0,0,1,0,0,0,4,1,0,100.0
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Tamás Cseri,10.0,CM,33-155,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,László Kleinheisler,15.0,CM,27-072,83,0,0,0,1,6,0,1,0,5,0,0,0,6,0,2,0.0
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Gergő Lovrencsics,14.0,CM,32-291,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Ádám Nagy,8.0,DM,26-002,90,0,0,0,1,1,0,0,3,0,0,0,0,14,0,0,
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Attila Fiola,5.0,WB,31-122,90,0,0,0,4,0,0,0,0,3,0,0,0,6,0,3,0.0
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Loïc Nego,7.0,WB,30-155,90,0,0,0,2,2,0,0,3,1,0,0,0,5,0,1,0.0
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Attila Szalai,4.0,CB,23-150,90,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0,
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Willi Orban,6.0,CB,28-228,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Endre Botka,21.0,CB,26-298,90,1,0,0,2,1,0,0,3,1,0,0,0,3,0,0,
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Péter Gulácsi,1.0,GK,31-044,90,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,14 Players,,,,990,1,0,0,19,18,0,4,13,12,0,0,0,61,2,13,13.3
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Karim Benzema,19.0,FW,33-182,75,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Olivier Giroud,9.0,FW,34-262,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Kylian Mbappé,10.0,"LW,RW",22-181,90,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Antoine Griezmann,7.0,"RW,AM",30-090,90,0,0,0,1,2,1,2,0,4,0,0,0,9,0,0,
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Adrien Rabiot,14.0,CM,26-077,56,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,100.0
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Ousmane Dembélé,11.0,"RW,CM",24-035,30,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Thomas Lemar,8.0,"LW,RW",25-219,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Paul Pogba,6.0,"CM,DM",28-096,75,0,0,0,1,4,0,1,1,2,0,0,0,5,1,1,50.0
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Corentin Tolisso,12.0,DM,26-320,15,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,N'Golo Kanté,13.0,DM,30-082,90,0,0,0,4,1,0,0,2,1,0,0,0,12,2,0,100.0
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Lucas Digne,18.0,LB,27-334,90,0,0,0,3,1,0,4,0,1,0,0,0,11,6,0,100.0
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Presnel Kimpembe,3.0,CB,25-310,90,0,0,0,2,4,0,0,1,1,0,0,0,6,1,1,50.0
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Raphaël Varane,4.0,CB,28-055,90,0,0,0,2,0,0,0,1,0,0,0,0,11,2,0,100.0
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Benjamin Pavard,2.0,RB,25-083,90,1,0,0,3,1,0,2,3,1,0,0,0,9,0,0,
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Hugo Lloris,1.0,GK,34-175,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,15 Players,,,,990,1,0,0,18,19,1,15,9,11,0,0,0,76,13,2,86.7
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Serge Gnabry,10.0,FW,25-344,67,0,0,0,1,0,0,0,1,1,0,0,0,3,0,1,0.0
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Thomas Müller,25.0,"RW,FW,CM",31-283,23,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0.0
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Leroy Sané,19.0,"LW,WB,RM",25-163,90,1,0,0,1,2,1,4,2,2,0,0,0,3,1,0,100.0
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Kai Havertz,7.0,RW,22-012,66,0,0,0,2,1,0,1,0,1,0,0,0,5,1,2,33.3
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Timo Werner,11.0,"FW,LB,RW",25-109,24,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Toni Kroos,8.0,"DM,CM",31-170,90,0,0,0,0,0,0,2,5,1,0,0,0,3,0,1,0.0
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,İlkay Gündoğan,21.0,"DM,LW",30-242,57,1,0,0,1,1,1,0,0,1,0,0,0,6,0,1,0.0
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Leon Goretzka,18.0,"LW,CM,LB",26-137,33,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Robin Gosens,20.0,WB,26-353,81,0,0,0,0,1,0,2,3,1,0,0,0,8,1,0,100.0
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Jamal Musiala,14.0,LM,18-117,9,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Joshua Kimmich,6.0,"WB,DM,RB",26-135,90,0,0,0,0,2,0,4,2,1,0,0,0,6,1,0,100.0
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Antonio Rüdiger,2.0,CB,28-112,90,0,0,0,1,0,0,0,0,1,0,0,0,9,3,0,100.0
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Mats Hummels,5.0,CB,32-189,90,0,0,0,0,2,0,0,3,0,0,0,0,11,8,2,80.0
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Matthias Ginter,4.0,CB,27-155,81,0,0,0,2,1,0,5,1,1,0,0,0,8,1,0,100.0
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Kevin Volland,9.0,FW,28-328,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,25.0
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Manuel Neuer,1.0,GK,35-088,90,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,16 Players,,,,990,2,0,0,8,11,2,21,18,11,0,0,0,78,17,11,60.7
a4888546,"Wednesday June 23, 2021",21:00,Germany,a,Ádám Szalai,9.0,FW,33-196,81,1,0,0,2,1,0,0,1,1,0,0,0,4,0,1,0.0
a4888546,"Wednesday June 23, 2021",21:00,Germany,a,Kevin Varga,19.0,FW,25-085,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,
a4888546,"Wednesday June 23, 2021",21:00,Germany,a,Roland Sallai,20.0,FW,24-032,74,0,0,0,1,0,0,0,1,0,0,0,0,4,3,3,50.0
a4888546,"Wednesday June 23, 2021",21:00,Germany,a,Szabolcs Schön,24.0,FW,20-269,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0
a4888546,"Wednesday June 23, 2021",21:00,Germany,a,András Schäfer,13.0,CM,22-071,90,0,0,0,1,1,0,0,0,1,0,0,0,9,1,0,100.0
a4888546,"Wednesday June 23, 2021",21:00,Germany,a,László Kleinheisler,15.0,CM,27-076,87,0,0,0,0,4,0,1,4,0,0,0,0,3,0,1,0.0
a4888546,"Wednesday June 23, 2021",21:00,Germany,a,Gergő Lovrencsics,14.0,CM,32-295,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
a4888546,"Wednesday June 23, 2021",21:00,Germany,a,Ádám Nagy,8.0,DM,26-006,90,0,0,0,0,0,0,0,5,3,0,0,0,6,0,0,
a4888546,"Wednesday June 23, 2021",21:00,Germany,a,Attila Fiola,5.0,WB,31-126,87,1,0,0,4,0,0,2,1,3,0,0,0,4,0,2,0.0
a4888546,"Wednesday June 23, 2021",21:00,Germany,a,Nemanja Nikolić,23.0,WB,33-174,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
a4888546,"Wednesday June 23, 2021",21:00,Germany,a,Loïc Nego,7.0,WB,30-159,90,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0.0
a4888546,"Wednesday June 23, 2021",21:00,Germany,a,Attila Szalai,4.0,CB,23-154,90,0,0,0,1,0,0,0,1,2,0,0,0,2,0,2,0.0
a4888546,"Wednesday June 23, 2021",21:00,Germany,a,Willi Orban,6.0,CB,28-232,90,0,0,0,0,0,0,0,0,1,0,0,0,5,7,4,63.6
a4888546,"Wednesday June 23, 2021",21:00,Germany,a,Endre Botka,21.0,CB,26-302,90,1,0,0,2,0,0,0,1,0,0,0,0,5,0,0,
a4888546,"Wednesday June 23, 2021",21:00,Germany,a,Péter Gulácsi,1.0,GK,31-048,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
a4888546,"Wednesday June 23, 2021",21:00,Germany,a,15 Players,,,,990,3,0,0,11,6,0,3,15,12,0,0,0,53,11,17,39.3
ad36a434,"Sunday June 27, 2021",21:00,Belgium,h,Romelu Lukaku,9.0,FW,28-045,90,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,50.0
ad36a434,"Sunday June 27, 2021",21:00,Belgium,h,Eden Hazard,10.0,AM,30-171,86,0,0,0,2,4,0,0,1,1,0,0,0,7,0,1,0.0
ad36a434,"Sunday June 27, 2021",21:00,Belgium,h,Yannick Carrasco,11.0,AM,27-296,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
ad36a434,"Sunday June 27, 2021",21:00,Belgium,h,Kevin De Bruyne,7.0,AM,29-364,47,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,
ad36a434,"Sunday June 27, 2021",21:00,Belgium,h,Dries Mertens,14.0,AM,34-052,43,0,0,0,1,0,1,0,1,0,0,0,0,4,0,1,0.0
ad36a434,"Sunday June 27, 2021",21:00,Belgium,h,Axel Witsel,6.0,DM,32-166,90,0,0,0,2,1,0,0,0,0,0,0,0,5,1,0,100.0
ad36a434,"Sunday June 27, 2021",21:00,Belgium,h,Youri Tielemans,8.0,DM,24-051,90,0,0,0,2,0,0,0,0,3,0,0,0,8,0,0,
ad36a434,"Sunday June 27, 2021",21:00,Belgium,h,Thorgan Hazard,16.0,WB,28-090,89,0,0,0,2,0,0,0,0,1,0,0,0,4,0,3,0.0
ad36a434,"Sunday June 27, 2021",21:00,Belgium,h,Leander Dendoncker,19.0,WB,26-073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ad36a434,"Sunday June 27, 2021",21:00,Belgium,h,Thomas Meunier,15.0,WB,29-288,90,0,0,0,1,0,0,3,2,0,0,0,0,11,5,1,83.3
ad36a434,"Sunday June 27, 2021",21:00,Belgium,h,Jan Vertonghen,5.0,CB,34-064,90,0,0,0,1,1,0,0,0,1,0,0,0,6,2,2,50.0
ad36a434,"Sunday June 27, 2021",21:00,Belgium,h,Thomas Vermaelen,3.0,CB,35-225,90,1,0,0,2,1,0,0,1,1,0,0,0,4,2,2,50.0
ad36a434,"Sunday June 27, 2021",21:00,Belgium,h,Toby Alderweireld,2.0,CB,32-117,90,1,0,0,1,1,0,0,0,0,0,0,0,7,1,3,25.0
ad36a434,"Sunday June 27, 2021",21:00,Belgium,h,Thibaut Courtois,1.0,GK,29-047,90,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,
