match_id,date,time,team_name,home_away,Player,#,Pos,Age,Min,TotCmp,TotAtt,TotCmp%,TotDist,PrgDist,ShortCmp,ShortAtt,ShortCmp%,MedCmp,MedAtt,MedCmp%,LongCmp,LongAtt,LongCmp%,Ast,xA,KeyPasses,Opp1/3,PPA,CrsPA,Prog
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,a,Jordan Henderson,8.0,DM,31-016,34,41,45,91.1,766,145,18,19,94.7,18,19,94.7,5,7,71.4,0,0.0,0,3,0,0,2
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,a,Kalvin Phillips,14.0,DM,25-213,64,23,26,88.5,378,42,9,10,90.0,11,11,100.0,2,3,66.7,0,0.0,1,0,1,0,1
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,a,Jude Bellingham,26.0,DM,18-004,26,10,11,90.9,199,26,4,4,100.0,5,5,100.0,1,1,100.0,0,0.0,0,0,0,0,0
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,a,Luke Shaw,3.0,LB,25-356,64,53,61,86.9,855,197,24,25,96.0,26,29,89.7,2,2,100.0,2,0.4,3,2,1,1,0
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,a,Kieran Trippier,12.0,LB,30-287,26,20,20,100.0,303,89,13,13,100.0,6,6,100.0,1,1,100.0,0,0.0,0,1,0,0,0
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,a,Harry Maguire,6.0,CB,28-120,90,88,91,96.7,2123,562,13,13,100.0,56,57,98.2,19,21,90.5,0,0.0,0,13,0,0,2
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,a,John Stones,5.0,CB,27-036,90,95,98,96.9,1843,459,33,33,100.0,51,52,98.1,11,13,84.6,0,0.0,0,4,0,0,2
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,a,Kyle Walker,2.0,RB,31-036,90,79,86,91.9,1383,356,33,36,91.7,39,39,100.0,6,7,85.7,0,0.0,0,4,0,0,0
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,a,Jordan Pickford,1.0,GK,27-118,90,14,21,66.7,390,254,6,6,100.0,4,4,100.0,4,11,36.4,0,0.0,0,0,0,0,0
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,a,16 Players,,,,990,589,648,90.9,10676,2559,238,251,94.8,270,286,94.4,60,78,76.9,3,1.2,8,37,5,1,14
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Burak Yılmaz,17.0,FW,35-331,90,10,14,71.4,163,3,6,7,85.7,4,5,80.0,0,2,0.0,0,0.0,0,0,0,0,0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Hakan Çalhanoğlu,10.0,"LM,CM",27-123,90,31,38,81.6,605,142,12,14,85.7,11,14,78.6,6,8,75.0,0,0.2,1,2,1,0,3
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Ozan Tufan,6.0,CM,26-080,63,18,20,90.0,270,75,11,12,91.7,7,8,87.5,0,0,,0,0.0,0,0,0,0,1
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Kaan Ayhan,22.0,CM,26-213,27,18,19,94.7,281,56,11,11,100.0,6,7,85.7,1,1,100.0,0,0.0,0,2,0,0,0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Yusuf Yazıcı,11.0,CM,24-133,45,16,17,94.1,298,76,9,9,100.0,3,3,100.0,3,4,75.0,0,0.0,0,1,0,0,0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Cengiz Ünder,7.0,LM,23-332,45,8,11,72.7,138,42,5,7,71.4,0,0,,2,2,100.0,0,0.0,1,0,0,0,0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Kenan Karaman,9.0,RM,27-098,75,11,21,52.4,123,20,9,11,81.8,1,5,20.0,0,3,0.0,0,0.0,0,0,0,0,0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Halil Dervişoğlu,26.0,RM,21-185,15,0,1,0.0,0,0,0,0,,0,0,,0,0,,0,0.0,0,0,0,0,0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Okay Yokuşlu,5.0,DM,27-094,64,19,22,86.4,363,64,6,6,100.0,9,12,75.0,3,3,100.0,0,0.0,0,0,0,0,0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,İrfan Kahveci,21.0,DM,25-331,26,8,10,80.0,104,19,4,5,80.0,3,3,100.0,0,1,0.0,0,0.0,0,0,0,0,0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Umut Meraş,13.0,LB,25-173,90,25,31,80.6,459,145,10,12,83.3,10,12,83.3,4,6,66.7,0,0.0,0,0,1,1,2
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Çağlar Söyüncü,4.0,CB,25-019,90,44,50,88.0,1014,441,15,16,93.8,18,19,94.7,11,14,78.6,0,0.0,0,1,0,0,3
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Merih Demiral,3.0,CB,23-098,90,41,49,83.7,822,197,14,14,100.0,19,23,82.6,8,12,66.7,0,0.0,0,0,0,0,1
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Zeki Çelik,2.0,RB,24-114,90,32,42,76.2,547,163,20,21,95.2,9,15,60.0,3,5,60.0,0,0.0,0,2,0,0,0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Uğurcan Çakır,23.0,GK,25-067,90,26,45,57.8,908,633,7,7,100.0,8,8,100.0,11,30,36.7,0,0.0,0,1,1,0,0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,15 Players,,,,990,307,390,78.7,6095,2076,139,152,91.4,108,134,80.6,52,91,57.1,0,0.2,2,9,3,1,10
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Ciro Immobile,17.0,FW,31-111,80,17,21,81.0,247,21,7,10,70.0,5,5,100.0,2,2,100.0,1,0.5,2,0,2,0,2
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Andrea Belotti,9.0,FW,27-173,10,3,4,75.0,46,0,2,3,66.7,0,0,,1,1,100.0,0,0.0,0,0,0,0,0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Lorenzo Insigne,10.0,LW,30-007,80,44,64,68.8,765,143,23,29,79.3,14,21,66.7,6,9,66.7,0,0.2,3,1,1,0,4
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Federico Chiesa,14.0,LW,23-229,10,2,2,100.0,29,12,1,1,100.0,1,1,100.0,0,0,,0,0.0,0,0,0,0,0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Domenico Berardi,11.0,RW,26-314,84,36,47,76.6,612,118,20,24,83.3,11,13,84.6,4,6,66.7,0,0.3,5,1,5,2,3
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Federico Bernardeschi,20.0,RW,27-115,6,3,7,42.9,38,0,2,2,100.0,1,3,33.3,0,2,0.0,0,0.0,0,0,0,0,0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Manuel Locatelli,5.0,CM,23-154,73,46,51,90.2,883,214,20,21,95.2,19,21,90.5,7,9,77.8,0,0.1,2,8,0,0,5
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Bryan Cristante,16.0,CM,26-100,17,10,11,90.9,154,57,6,7,85.7,3,3,100.0,1,1,100.0,0,0.0,0,1,0,0,2
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Nicolò Barella,18.0,CM,24-124,90,54,61,88.5,820,253,34,38,89.5,16,18,88.9,3,4,75.0,0,0.0,1,7,2,0,9
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Jorginho,8.0,DM,29-173,90,76,80,95.0,1187,373,36,36,100.0,36,37,97.3,3,5,60.0,0,0.2,2,10,1,0,9
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Leonardo Spinazzola,4.0,LB,28-078,90,60,72,83.3,851,272,32,36,88.9,22,26,84.6,2,3,66.7,1,0.0,1,3,1,0,3
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Giorgio Chiellini,3.0,CB,36-301,90,78,84,92.9,1536,415,32,33,97.0,29,29,100.0,14,18,77.8,0,0.0,1,6,0,0,6
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Leonardo Bonucci,19.0,CB,34-041,90,55,59,93.2,1215,461,12,12,100.0,29,30,96.7,13,16,81.3,0,0.0,0,2,0,0,3
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Alessandro Florenzi,24.0,RB,30-092,45,43,49,87.8,838,263,16,17,94.1,21,22,95.5,5,9,55.6,0,0.0,0,3,0,0,2
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Giovanni Di Lorenzo,2.0,RB,27-311,45,25,30,83.3,455,184,10,11,90.9,12,14,85.7,2,4,50.0,0,0.0,0,4,0,0,2
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Gianluigi Donnarumma,21.0,GK,22-106,90,25,27,92.6,588,346,8,8,100.0,9,9,100.0,8,10,80.0,0,0.0,0,0,0,0,0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,16 Players,,,,990,577,669,86.2,10264,3132,261,288,90.6,228,252,90.5,71,99,71.7,2,1.3,17,46,12,2,50
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Karim Benzema,19.0,FW,33-178,88,26,33,78.8,421,133,17,19,89.5,7,11,63.6,2,2,100.0,0,0.0,0,3,0,0,2
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Corentin Tolisso,12.0,FW,26-316,2,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0,0,0,0,0
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Kylian Mbappé,10.0,LW,22-177,90,20,27,74.1,371,75,9,13,69.2,8,9,88.9,3,3,100.0,0,0.2,1,3,1,0,2
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Antoine Griezmann,7.0,RW,30-086,90,29,35,82.9,691,134,5,5,100.0,15,19,78.9,9,11,81.8,0,0.3,3,1,1,0,3
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Adrien Rabiot,14.0,CM,26-073,89,38,42,90.5,662,164,20,22,90.9,12,12,100.0,5,5,100.0,0,0.0,0,4,0,0,1
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Ousmane Dembélé,11.0,CM,24-031,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0,0,0,0,0
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Paul Pogba,6.0,CM,28-092,90,39,56,69.6,714,233,20,29,69.0,10,12,83.3,7,12,58.3,0,0.0,0,4,2,1,3
95d34c87,"Tuesday June 15, 2021",21:00,France,h,N'Golo Kanté,13.0,DM,30-078,90,45,51,88.2,805,171,20,22,90.9,17,19,89.5,6,6,100.0,0,0.0,0,1,0,0,2
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Lucas Hernández,21.0,LB,25-121,90,38,46,82.6,695,197,17,19,89.5,18,21,85.7,3,6,50.0,0,0.0,0,2,0,0,2
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Presnel Kimpembe,3.0,CB,25-306,90,39,44,88.6,788,239,9,11,81.8,21,21,100.0,8,10,80.0,0,0.0,0,0,0,0,1
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Raphaël Varane,4.0,CB,28-051,90,38,42,90.5,893,252,8,8,100.0,23,24,95.8,7,9,77.8,0,0.0,0,1,0,0,0
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Benjamin Pavard,2.0,RB,25-079,90,42,53,79.2,701,276,16,20,80.0,19,25,76.0,4,4,100.0,0,0.0,0,1,0,0,2
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Hugo Lloris,1.0,GK,34-171,90,21,35,60.0,898,571,0,0,,7,7,100.0,14,28,50.0,0,0.0,0,1,0,0,0
95d34c87,"Tuesday June 15, 2021",21:00,France,h,13 Players,,,,990,375,464,80.8,7639,2445,141,168,83.9,157,180,87.2,68,96,70.8,0,0.4,4,21,4,1,18
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Serge Gnabry,10.0,FW,25-336,73,22,25,88.0,297,16,14,16,87.5,5,5,100.0,1,1,100.0,0,0.1,1,0,0,0,0
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Timo Werner,11.0,FW,25-101,17,4,6,66.7,74,32,0,0,,4,5,80.0,0,1,0.0,0,0.0,0,1,0,0,1
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Thomas Müller,25.0,AM,31-275,90,35,49,71.4,602,171,13,18,72.2,19,24,79.2,2,4,50.0,0,0.0,0,3,1,1,5
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Kai Havertz,7.0,AM,22-004,73,33,38,86.8,532,87,17,20,85.0,15,15,100.0,1,1,100.0,0,0.1,1,2,1,0,2
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Leroy Sané,19.0,AM,25-155,17,8,9,88.9,125,26,5,5,100.0,2,2,100.0,1,1,100.0,0,0.0,0,0,2,1,1
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Toni Kroos,8.0,DM,31-162,90,102,110,92.7,2523,827,30,31,96.8,42,46,91.3,30,33,90.9,0,0.1,1,24,1,0,19
95d34c87,"Tuesday June 15, 2021",21:00,France,a,İlkay Gündoğan,21.0,DM,30-234,90,73,78,93.6,1462,198,25,28,89.3,38,40,95.0,10,10,100.0,0,0.0,0,9,0,0,3
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Robin Gosens,20.0,WB,26-345,87,57,68,83.8,1114,341,18,22,81.8,32,36,88.9,6,9,66.7,0,0.2,2,2,4,4,4
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Kevin Volland,9.0,WB,28-320,3,5,7,71.4,77,22,3,3,100.0,2,3,66.7,0,1,0.0,0,0.0,0,0,0,0,0
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Joshua Kimmich,6.0,WB,26-127,90,67,82,81.7,1175,246,30,32,93.8,34,39,87.2,3,11,27.3,0,0.0,1,1,2,1,2
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Antonio Rüdiger,2.0,CB,28-104,90,83,85,97.6,1716,687,23,24,95.8,53,53,100.0,7,8,87.5,0,0.0,0,10,0,0,6
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Mats Hummels,5.0,CB,32-181,90,70,77,90.9,1499,416,21,21,100.0,34,36,94.4,15,18,83.3,0,0.0,0,6,0,0,4
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Matthias Ginter,4.0,CB,27-147,87,46,55,83.6,990,269,14,14,100.0,20,25,80.0,12,15,80.0,0,0.0,0,3,0,0,3
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Emre Can,23.0,CB,27-154,3,10,11,90.9,252,68,1,1,100.0,7,7,100.0,2,3,66.7,0,0.0,0,4,0,0,2
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Manuel Neuer,1.0,GK,35-080,90,29,32,90.6,867,551,4,4,100.0,12,12,100.0,13,16,81.3,0,0.0,0,0,0,0,0
95d34c87,"Tuesday June 15, 2021",21:00,France,a,15 Players,,,,990,644,732,88.0,13305,3957,218,239,91.2,319,348,91.7,103,132,78.0,0,0.5,6,65,11,7,52
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Ádám Szalai,9.0,FW,33-192,25,1,3,33.3,8,0,1,1,100.0,0,0,,0,0,,1,0.0,0,0,0,0,0
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Nemanja Nikolić,23.0,FW,33-170,65,10,12,83.3,146,0,6,7,85.7,4,4,100.0,0,0,,0,0.0,0,0,0,0,0
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Roland Sallai,20.0,FW,24-028,90,13,19,68.4,150,42,10,11,90.9,2,4,50.0,0,2,0.0,0,0.0,1,1,0,0,0
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,András Schäfer,13.0,CM,22-067,74,25,29,86.2,361,71,13,15,86.7,12,13,92.3,0,1,0.0,0,0.0,1,1,1,0,3
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Tamás Cseri,10.0,CM,33-155,16,1,1,100.0,11,0,1,1,100.0,0,0,,0,0,,0,0.0,0,0,0,0,0
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,László Kleinheisler,15.0,CM,27-072,83,17,23,73.9,284,58,8,10,80.0,7,8,87.5,1,3,33.3,0,0.0,1,1,0,0,0
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Gergő Lovrencsics,14.0,CM,32-291,7,1,4,25.0,21,0,0,0,,1,3,33.3,0,1,0.0,0,0.0,0,0,0,0,0
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Ádám Nagy,8.0,DM,26-002,90,49,58,84.5,839,320,21,25,84.0,21,24,87.5,5,7,71.4,0,0.0,0,3,0,0,3
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Attila Fiola,5.0,WB,31-122,90,24,36,66.7,320,146,16,16,100.0,6,10,60.0,0,5,0.0,0,0.0,0,0,0,0,2
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Loïc Nego,7.0,WB,30-155,90,24,28,85.7,376,178,13,16,81.3,10,10,100.0,1,2,50.0,0,0.0,1,0,1,0,3
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Attila Szalai,4.0,CB,23-150,90,36,43,83.7,675,336,20,21,95.2,13,14,92.9,3,8,37.5,0,0.0,0,0,0,0,0
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Willi Orban,6.0,CB,28-228,90,35,39,89.7,777,201,7,7,100.0,25,25,100.0,3,7,42.9,0,0.0,0,0,0,0,0
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Endre Botka,21.0,CB,26-298,90,21,30,70.0,374,109,11,11,100.0,8,11,72.7,2,7,28.6,0,0.0,0,2,0,0,1
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Péter Gulácsi,1.0,GK,31-044,90,36,44,81.8,611,172,16,16,100.0,19,19,100.0,1,8,12.5,0,0.0,0,0,0,0,0
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,14 Players,,,,990,293,369,79.4,4953,1633,143,157,91.1,128,145,88.3,16,51,31.4,1,0.1,4,8,2,0,12
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Karim Benzema,19.0,FW,33-182,75,25,29,86.2,353,24,15,17,88.2,9,9,100.0,1,1,100.0,0,0.2,1,0,0,0,0
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Olivier Giroud,9.0,FW,34-262,15,2,4,50.0,23,11,2,3,66.7,0,1,0.0,0,0,,0,0.1,1,0,1,0,1
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Kylian Mbappé,10.0,"LW,RW",22-181,90,22,26,84.6,334,26,12,13,92.3,9,11,81.8,0,1,0.0,0,0.3,2,0,0,0,0
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Antoine Griezmann,7.0,"RW,AM",30-090,90,48,59,81.4,1114,260,19,23,82.6,15,15,100.0,14,21,66.7,0,0.1,2,5,1,0,5
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Adrien Rabiot,14.0,CM,26-077,56,40,44,90.9,667,145,21,23,91.3,15,17,88.2,4,4,100.0,0,0.0,0,6,1,0,5
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Ousmane Dembélé,11.0,"RW,CM",24-035,30,6,11,54.5,119,22,2,3,66.7,3,5,60.0,1,2,50.0,0,0.0,1,0,0,0,1
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Thomas Lemar,8.0,"LW,RW",25-219,4,6,7,85.7,108,26,3,3,100.0,2,2,100.0,1,2,50.0,0,0.1,1,0,1,1,0
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Paul Pogba,6.0,"CM,DM",28-096,75,36,50,72.0,737,205,15,21,71.4,12,14,85.7,8,11,72.7,0,0.1,1,3,2,0,3
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Corentin Tolisso,12.0,DM,26-320,15,20,20,100.0,486,74,6,6,100.0,6,6,100.0,7,7,100.0,0,0.0,0,3,0,0,2
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,N'Golo Kanté,13.0,DM,30-082,90,61,67,91.0,1115,232,27,30,90.0,27,28,96.4,7,7,100.0,0,0.0,0,12,1,0,5
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Lucas Digne,18.0,LB,27-334,90,60,71,84.5,795,243,44,48,91.7,15,18,83.3,1,2,50.0,0,0.2,1,3,2,2,3
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Presnel Kimpembe,3.0,CB,25-310,90,83,86,96.5,1608,433,25,26,96.2,51,52,98.1,6,7,85.7,0,0.0,0,8,0,0,8
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Raphaël Varane,4.0,CB,28-055,90,88,91,96.7,2215,595,4,4,100.0,63,63,100.0,19,21,90.5,0,0.0,0,14,1,0,9
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Benjamin Pavard,2.0,RB,25-083,90,90,98,91.8,1416,477,51,53,96.2,31,35,88.6,6,7,85.7,0,0.1,2,10,1,0,9
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Hugo Lloris,1.0,GK,34-175,90,18,18,100.0,544,407,5,5,100.0,8,8,100.0,5,5,100.0,0,0.0,0,2,0,0,0
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,15 Players,,,,990,605,681,88.8,11634,3180,251,278,90.3,266,284,93.7,80,98,81.6,0,1.2,12,66,11,3,51
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Serge Gnabry,10.0,FW,25-344,67,15,17,88.2,207,13,10,11,90.9,5,5,100.0,0,1,0.0,0,0.0,0,2,0,0,0
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Thomas Müller,25.0,"RW,FW,CM",31-283,23,9,16,56.3,105,43,6,8,75.0,2,3,66.7,0,1,0.0,0,0.0,0,2,0,0,2
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Leroy Sané,19.0,"LW,WB,RM",25-163,90,37,46,80.4,606,100,18,19,94.7,16,16,100.0,2,7,28.6,0,0.0,1,1,2,1,3
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Kai Havertz,7.0,RW,22-012,66,22,28,78.6,356,94,15,16,93.8,5,7,71.4,2,3,66.7,0,0.0,0,1,1,0,1
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Timo Werner,11.0,"FW,LB,RW",25-109,24,11,14,78.6,173,19,5,6,83.3,5,7,71.4,0,0,,0,0.0,0,0,0,0,0
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Toni Kroos,8.0,"DM,CM",31-170,90,103,112,92.0,2574,749,22,26,84.6,46,47,97.9,33,37,89.2,0,0.4,5,23,2,0,13
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,İlkay Gündoğan,21.0,"DM,LW",30-242,57,36,41,87.8,650,55,18,19,94.7,12,14,85.7,5,5,100.0,0,0.0,0,3,0,0,0
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Leon Goretzka,18.0,"LW,CM,LB",26-137,33,13,14,92.9,180,11,6,6,100.0,4,4,100.0,1,1,100.0,0,0.1,1,0,0,0,0
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Robin Gosens,20.0,WB,26-353,81,46,52,88.5,714,119,24,25,96.0,18,20,90.0,3,5,60.0,0,0.1,1,1,0,0,3
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Jamal Musiala,14.0,LM,18-117,9,6,6,100.0,84,1,4,4,100.0,2,2,100.0,0,0,,0,0.0,0,0,0,0,0
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Joshua Kimmich,6.0,"WB,DM,RB",26-135,90,61,72,84.7,1178,315,20,21,95.2,33,39,84.6,8,11,72.7,0,0.2,2,7,3,0,5
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Antonio Rüdiger,2.0,CB,28-112,90,84,89,94.4,1788,455,16,17,94.1,58,58,100.0,10,13,76.9,0,0.0,0,16,0,0,7
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Mats Hummels,5.0,CB,32-189,90,114,120,95.0,2833,674,16,17,94.1,66,67,98.5,32,36,88.9,1,0.1,1,14,2,0,10
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Matthias Ginter,4.0,CB,27-155,81,110,123,89.4,2164,541,26,28,92.9,73,76,96.1,9,16,56.3,0,0.0,1,19,1,0,10
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Kevin Volland,9.0,FW,28-328,9,3,3,100.0,16,7,2,2,100.0,0,0,,0,0,,0,0.0,0,1,0,0,0
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Manuel Neuer,1.0,GK,35-088,90,28,30,93.3,755,393,5,5,100.0,13,13,100.0,10,12,83.3,0,0.0,0,1,0,0,0
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,16 Players,,,,990,698,783,89.1,14383,3589,213,230,92.6,358,378,94.7,115,148,77.7,1,0.9,12,91,11,1,54
a4888546,"Wednesday June 23, 2021",21:00,Germany,a,Ádám Szalai,9.0,FW,33-196,81,6,11,54.5,98,59,3,3,100.0,1,3,33.3,1,2,50.0,1,0.2,1,1,1,0,2
a4888546,"Wednesday June 23, 2021",21:00,Germany,a,Kevin Varga,19.0,FW,25-085,9,4,4,100.0,65,14,2,2,100.0,0,0,,1,1,100.0,0,0.0,0,0,0,0,0
a4888546,"Wednesday June 23, 2021",21:00,Germany,a,Roland Sallai,20.0,FW,24-032,74,12,15,80.0,203,50,7,9,77.8,4,5,80.0,1,1,100.0,1,0.3,2,0,1,0,1
a4888546,"Wednesday June 23, 2021",21:00,Germany,a,Szabolcs Schön,24.0,FW,20-269,16,2,3,66.7,14,5,2,2,100.0,0,0,,0,1,0.0,0,0.0,0,0,0,0,0
a4888546,"Wednesday June 23, 2021",21:00,Germany,a,András Schäfer,13.0,CM,22-071,90,18,21,85.7,328,82,8,9,88.9,8,8,100.0,2,2,100.0,0,0.0,1,5,0,0,2
a4888546,"Wednesday June 23, 2021",21:00,Germany,a,László Kleinheisler,15.0,CM,27-076,87,13,20,65.0,201,31,6,9,66.7,7,8,87.5,0,1,0.0,0,0.0,1,0,0,0,0
a4888546,"Wednesday June 23, 2021",21:00,Germany,a,Gergő Lovrencsics,14.0,CM,32-295,3,1,1,100.0,35,0,0,0,,0,0,,1,1,100.0,0,0.0,0,0,0,0,0
a4888546,"Wednesday June 23, 2021",21:00,Germany,a,Ádám Nagy,8.0,DM,26-006,90,21,25,84.0,462,129,8,9,88.9,10,10,100.0,3,5,60.0,0,0.0,1,0,0,0,0
a4888546,"Wednesday June 23, 2021",21:00,Germany,a,Attila Fiola,5.0,WB,31-126,87,12,22,54.5,194,139,6,8,75.0,6,11,54.5,0,1,0.0,0,0.0,0,0,0,0,0
a4888546,"Wednesday June 23, 2021",21:00,Germany,a,Nemanja Nikolić,23.0,WB,33-174,3,1,2,50.0,4,0,0,1,0.0,0,0,,0,0,,0,0.0,0,0,0,0,0
a4888546,"Wednesday June 23, 2021",21:00,Germany,a,Loïc Nego,7.0,WB,30-159,90,18,23,78.3,282,174,12,13,92.3,5,6,83.3,1,2,50.0,0,0.0,0,1,0,0,1
a4888546,"Wednesday June 23, 2021",21:00,Germany,a,Attila Szalai,4.0,CB,23-154,90,22,31,71.0,452,199,9,9,100.0,6,7,85.7,4,12,33.3,0,0.0,0,1,0,0,1
a4888546,"Wednesday June 23, 2021",21:00,Germany,a,Willi Orban,6.0,CB,28-232,90,19,22,86.4,435,138,5,6,83.3,9,9,100.0,5,7,71.4,0,0.0,0,0,0,0,1
