match_id,date,time,team_name,home_away,Player,#,Pos,Age,Min,Att,PTLive,PTDead,PTFK,PTTB,PTPress,PTSw,PTCrs,PTCK,CKIn,CKOut,CKStr,Ground,Low,High,BPLeft,BPRight,BPHead,BPTI,BPOther,OutcomeCmp,OutcomeOff,OutcomeOut,OutcomeInt,OutcomeBlocks
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,h,Mykola Shaparenko,10.0,CM,22-272,90,62,60,2,2,0,15,4,1,0,0,0,0,48,8,6,7,53,2,0,0,58,0,0,1,0
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,h,Serhiy Sydorchuk,5.0,DM,30-062,63,47,47,0,0,0,12,0,0,0,0,0,0,44,1,2,2,44,0,0,1,42,0,1,1,2
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,h,Yevhen Makarenko,14.0,DM,30-043,27,20,20,0,0,0,5,0,0,0,0,0,0,16,3,1,17,3,0,0,0,19,0,0,0,1
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,h,Vitaliy Mykolenko,16.0,"LB,WB",22-035,90,67,62,5,1,0,10,0,1,0,0,0,0,53,12,2,59,3,0,4,1,62,0,1,0,1
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,h,Oleksandr Karavayev,21.0,"RB,WB",29-031,90,48,41,7,1,0,6,0,0,0,0,0,0,36,10,2,5,34,2,6,0,42,0,0,3,1
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,h,Mykola Matviyenko,22.0,CB,25-062,90,108,108,0,0,0,18,1,0,0,0,0,0,96,5,7,92,15,0,0,1,104,0,2,1,0
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,h,Serhiy Kryvtsov,4.0,CB,30-110,34,21,21,0,0,0,2,0,0,0,0,0,0,19,0,2,3,18,0,0,0,19,0,0,1,0
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,h,Viktor Tsyhankov,15.0,LW,23-230,56,28,28,0,0,0,6,0,1,0,0,0,0,25,2,1,22,5,1,0,0,24,0,0,2,0
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,h,Illia Zabarnyi,13.0,CB,18-305,90,64,63,1,1,0,7,0,0,0,0,0,0,57,4,3,7,56,1,0,0,61,0,0,1,0
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,h,Heorhiy Bushchan,1.0,GK,27-033,90,18,12,6,1,0,3,0,0,0,0,0,0,12,0,6,2,14,0,0,1,14,0,1,0,0
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,h,13 Players,,,,990,600,570,30,6,0,126,7,4,3,1,2,0,497,63,40,284,289,8,11,5,540,0,5,18,9
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,a,Harry Kane,9.0,FW,27-340,72,20,20,0,0,0,8,1,0,0,0,0,0,14,3,3,2,16,0,0,0,16,0,0,1,1
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,a,Dominic Calvert-Lewin,18.0,FW,24-109,18,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,a,Raheem Sterling,10.0,LW,26-207,64,22,20,2,0,1,9,0,0,0,0,0,0,17,5,0,1,18,0,2,1,18,1,0,1,0
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,a,Marcus Rashford,11.0,LW,23-245,26,16,16,0,0,0,0,0,0,0,0,0,0,16,0,0,3,12,0,0,1,15,0,1,0,0
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,a,Jadon Sancho,17.0,RW,21-100,90,45,43,2,0,0,9,1,1,0,0,0,0,36,6,3,9,32,2,2,0,41,0,0,2,0
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,a,Mason Mount,19.0,AM,22-174,90,44,40,4,0,0,7,1,1,2,1,1,0,36,4,4,3,39,1,1,0,40,0,0,2,0
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,a,Declan Rice,4.0,DM,22-170,56,40,39,1,1,0,7,1,0,0,0,0,0,32,3,5,10,26,3,0,0,34,0,1,0,0
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,a,Jordan Henderson,8.0,DM,31-016,34,45,44,1,1,0,6,2,0,0,0,0,0,34,6,5,6,37,1,0,0,41,0,0,0,0
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,a,Kalvin Phillips,14.0,DM,25-213,64,26,26,0,0,0,6,1,0,0,0,0,0,22,2,2,3,22,0,0,1,23,0,0,1,1
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,a,Jude Bellingham,26.0,DM,18-004,26,11,11,0,0,0,5,1,0,0,0,0,0,10,0,1,1,10,0,0,0,10,0,0,0,1
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,a,Luke Shaw,3.0,LB,25-356,64,61,53,8,3,0,13,0,3,0,0,0,0,49,6,6,52,3,1,5,0,53,0,0,1,3
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,a,Kieran Trippier,12.0,LB,30-287,26,20,18,2,1,0,0,1,0,0,0,0,0,17,2,1,1,18,0,1,0,20,0,0,0,0
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,a,Harry Maguire,6.0,CB,28-120,90,91,89,2,2,0,5,5,0,0,0,0,0,80,2,9,12,77,2,0,0,88,0,1,1,0
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,a,John Stones,5.0,CB,27-036,90,98,97,1,1,0,8,2,0,0,0,0,0,93,1,4,14,84,0,0,0,95,0,1,1,0
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,a,Kyle Walker,2.0,RB,31-036,90,86,77,9,0,0,10,0,0,0,0,0,0,67,15,4,0,75,1,9,1,79,1,0,2,3
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,a,Jordan Pickford,1.0,GK,27-118,90,21,18,3,1,0,3,1,0,0,0,0,0,10,2,9,14,5,0,0,2,14,0,1,1,0
8589d5c5,"Saturday July 3, 2021",21:00,Ukraine,a,16 Players,,,,990,648,613,35,10,1,96,17,5,2,1,1,0,535,57,56,131,476,11,20,6,589,2,5,13,9
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Burak Yılmaz,17.0,FW,35-331,90,14,10,4,0,0,4,0,2,0,0,0,0,8,3,3,0,11,1,0,1,10,0,0,0,0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Hakan Çalhanoğlu,10.0,"LM,CM",27-123,90,38,36,2,1,1,10,1,0,1,0,1,0,28,6,4,2,35,0,0,0,31,0,3,0,0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Ozan Tufan,6.0,CM,26-080,63,20,20,0,0,0,11,0,0,0,0,0,0,16,2,2,0,19,0,0,0,18,0,0,2,0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Kaan Ayhan,22.0,CM,26-213,27,19,19,0,0,0,1,0,0,0,0,0,0,17,1,1,2,16,1,0,0,18,0,0,0,0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Yusuf Yazıcı,11.0,CM,24-133,45,17,15,2,2,0,4,1,0,0,0,0,0,14,3,0,11,6,0,0,0,16,0,1,0,0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Cengiz Ünder,7.0,LM,23-332,45,11,10,1,0,0,5,1,0,1,0,1,0,6,2,3,7,3,0,0,1,8,0,0,2,1
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Kenan Karaman,9.0,RM,27-098,75,21,21,0,0,0,7,0,0,0,0,0,0,10,7,4,5,13,0,0,1,11,1,0,2,2
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Halil Dervişoğlu,26.0,RM,21-185,15,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Okay Yokuşlu,5.0,DM,27-094,64,22,22,0,0,0,5,1,0,0,0,0,0,20,1,1,2,19,1,0,0,19,0,0,2,0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,İrfan Kahveci,21.0,DM,25-331,26,10,10,0,0,0,2,0,1,0,0,0,0,7,1,2,9,1,0,0,0,8,0,0,0,0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Umut Meraş,13.0,LB,25-173,90,31,25,6,0,0,6,0,1,0,0,0,0,16,5,10,23,0,2,6,0,25,0,0,3,1
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Çağlar Söyüncü,4.0,CB,25-019,90,50,49,1,1,0,9,5,0,0,0,0,0,37,4,9,16,33,1,0,0,44,1,2,1,1
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Merih Demiral,3.0,CB,23-098,90,49,47,2,2,0,4,1,0,0,0,0,0,40,2,7,3,46,0,0,0,41,0,1,1,0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Zeki Çelik,2.0,RB,24-114,90,42,36,6,0,1,10,0,1,0,0,0,0,24,8,10,6,25,4,6,0,32,0,0,2,0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,Uğurcan Çakır,23.0,GK,25-067,90,45,28,17,6,0,4,2,0,0,0,0,0,15,1,29,1,37,0,0,6,26,0,6,2,0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,h,15 Players,,,,990,390,349,41,12,2,83,12,5,2,0,2,0,258,47,85,87,264,10,12,9,307,2,13,17,6
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Ciro Immobile,17.0,FW,31-111,80,21,20,1,0,1,7,0,0,0,0,0,0,14,6,1,0,19,0,0,2,17,0,0,4,0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Andrea Belotti,9.0,FW,27-173,10,4,4,0,0,0,2,0,0,0,0,0,0,3,1,0,0,4,0,0,0,3,0,0,0,0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Lorenzo Insigne,10.0,LW,30-007,80,64,54,10,2,0,16,3,3,5,1,3,0,42,12,10,6,53,2,3,0,44,3,0,8,1
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Federico Chiesa,14.0,LW,23-229,10,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Domenico Berardi,11.0,RW,26-314,84,47,43,4,1,1,12,2,2,2,1,0,0,31,8,8,39,7,0,1,0,36,0,0,2,4
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Federico Bernardeschi,20.0,RW,27-115,6,7,4,3,2,0,1,1,2,1,0,1,0,4,1,2,7,0,0,0,0,3,0,1,0,0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Manuel Locatelli,5.0,CM,23-154,73,51,51,0,0,0,12,1,0,0,0,0,0,39,6,6,8,37,2,0,2,46,0,0,1,0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Bryan Cristante,16.0,CM,26-100,17,11,11,0,0,0,1,0,0,0,0,0,0,9,1,1,1,10,0,0,0,10,0,0,0,0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Nicolò Barella,18.0,CM,24-124,90,61,60,1,0,0,8,1,0,0,0,0,0,50,7,4,8,52,0,1,0,54,0,0,2,1
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Jorginho,8.0,DM,29-173,90,80,80,0,0,1,21,1,1,0,0,0,0,65,11,4,4,74,1,0,1,76,0,0,1,1
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Leonardo Spinazzola,4.0,LB,28-078,90,72,57,15,0,0,11,2,3,0,0,0,0,44,15,13,16,40,1,15,0,60,0,0,4,4
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Giorgio Chiellini,3.0,CB,36-301,90,84,78,6,3,0,11,4,0,0,0,0,0,69,7,8,61,18,2,1,0,78,0,1,1,1
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Leonardo Bonucci,19.0,CB,34-041,90,59,58,1,0,0,4,1,0,0,0,0,0,51,3,5,15,42,1,1,0,55,0,3,0,0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Alessandro Florenzi,24.0,RB,30-092,45,49,41,8,1,0,3,3,2,0,0,0,0,33,7,9,2,40,0,7,0,43,0,0,3,0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Giovanni Di Lorenzo,2.0,RB,27-311,45,30,24,6,2,0,2,1,2,0,0,0,0,23,3,4,3,22,0,4,1,25,0,0,2,0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,Gianluigi Donnarumma,21.0,GK,22-106,90,27,25,2,1,0,4,0,0,0,0,0,0,20,3,4,2,18,0,0,7,25,0,0,0,0
95a9ebd1,"Friday June 11, 2021",21:00,Turkey,a,16 Players,,,,990,669,612,57,12,3,115,20,15,8,2,4,0,499,91,79,172,438,9,33,13,577,3,5,28,12
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Karim Benzema,19.0,FW,33-178,88,33,32,1,0,0,6,0,1,0,0,0,0,24,6,3,1,27,3,0,1,26,0,1,1,2
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Corentin Tolisso,12.0,FW,26-316,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Kylian Mbappé,10.0,LW,22-177,90,27,27,0,0,1,3,1,1,0,0,0,0,19,8,0,4,20,0,0,3,20,0,0,0,2
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Antoine Griezmann,7.0,RW,30-086,90,35,32,3,0,0,3,2,0,3,2,1,0,23,5,7,27,6,1,0,0,29,0,0,2,0
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Adrien Rabiot,14.0,CM,26-073,89,42,41,1,1,0,5,2,0,0,0,0,0,33,7,2,31,10,1,0,0,38,0,0,1,2
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Ousmane Dembélé,11.0,CM,24-031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Paul Pogba,6.0,CM,28-092,90,56,54,2,2,1,11,6,1,0,0,0,0,35,6,15,3,46,3,0,0,39,3,1,2,2
95d34c87,"Tuesday June 15, 2021",21:00,France,h,N'Golo Kanté,13.0,DM,30-078,90,51,50,1,1,0,9,1,0,0,0,0,0,42,6,3,8,39,1,0,2,45,1,0,2,2
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Lucas Hernández,21.0,LB,25-121,90,46,38,8,1,0,2,1,0,0,0,0,0,28,7,11,36,2,1,7,0,38,0,1,1,1
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Presnel Kimpembe,3.0,CB,25-306,90,44,43,1,1,0,4,1,0,0,0,0,0,36,5,3,34,6,4,0,0,39,0,0,0,1
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Raphaël Varane,4.0,CB,28-051,90,42,39,3,3,0,1,1,0,0,0,0,0,37,2,3,19,21,1,0,0,38,0,2,0,0
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Benjamin Pavard,2.0,RB,25-079,90,53,44,9,0,0,1,0,1,0,0,0,0,36,9,8,4,36,4,9,0,42,1,0,3,1
95d34c87,"Tuesday June 15, 2021",21:00,France,h,Hugo Lloris,1.0,GK,34-171,90,35,20,15,3,0,0,1,0,0,0,0,0,9,2,24,22,6,0,0,5,21,0,1,1,0
95d34c87,"Tuesday June 15, 2021",21:00,France,h,13 Players,,,,990,464,420,44,12,2,45,16,4,3,2,1,0,322,63,79,189,219,19,16,11,375,5,6,13,13
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Serge Gnabry,10.0,FW,25-336,73,25,23,2,0,0,7,0,0,0,0,0,0,16,7,2,3,18,4,0,0,22,0,0,1,0
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Timo Werner,11.0,FW,25-101,17,6,6,0,0,0,2,0,1,0,0,0,0,5,0,1,1,5,0,0,0,4,0,1,0,0
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Thomas Müller,25.0,AM,31-275,90,49,47,2,0,0,12,1,2,0,0,0,0,32,11,6,9,36,1,2,0,35,0,0,3,2
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Kai Havertz,7.0,AM,22-004,73,38,38,0,0,0,10,0,0,0,0,0,0,30,5,3,30,6,0,0,0,33,0,0,1,2
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Leroy Sané,19.0,AM,25-155,17,9,9,0,0,0,3,0,1,0,0,0,0,8,1,0,9,0,0,0,0,8,0,0,0,1
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Toni Kroos,8.0,DM,31-162,90,110,104,6,3,0,17,11,2,2,1,1,0,79,11,20,13,93,2,1,1,102,0,1,2,0
95d34c87,"Tuesday June 15, 2021",21:00,France,a,İlkay Gündoğan,21.0,DM,30-234,90,78,76,2,0,0,8,3,0,0,0,0,0,67,6,5,24,49,3,2,0,73,0,0,2,0
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Robin Gosens,20.0,WB,26-345,87,68,67,1,0,2,10,1,4,0,0,0,0,51,9,8,61,4,1,1,0,57,1,0,1,2
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Kevin Volland,9.0,WB,28-320,3,7,6,1,0,0,3,1,0,0,0,0,0,3,3,1,2,2,1,1,0,5,0,2,0,0
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Joshua Kimmich,6.0,WB,26-127,90,82,71,11,1,1,15,2,6,3,0,3,0,59,10,13,18,53,1,7,3,67,0,0,6,0
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Antonio Rüdiger,2.0,CB,28-104,90,85,82,3,3,0,9,1,0,0,0,0,0,81,0,4,14,70,0,0,0,83,0,0,1,0
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Mats Hummels,5.0,CB,32-181,90,77,76,1,1,0,4,3,0,0,0,0,0,62,9,6,21,49,5,0,1,70,0,0,2,1
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Matthias Ginter,4.0,CB,27-147,87,55,54,1,0,0,3,1,2,0,0,0,0,43,2,10,9,43,2,1,0,46,0,0,1,1
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Emre Can,23.0,CB,27-154,3,11,11,0,0,0,2,0,0,0,0,0,0,9,1,1,2,8,1,0,0,10,1,0,0,0
95d34c87,"Tuesday June 15, 2021",21:00,France,a,Manuel Neuer,1.0,GK,35-080,90,32,30,2,0,0,2,2,0,0,0,0,0,20,5,7,3,22,1,0,5,29,0,1,0,0
95d34c87,"Tuesday June 15, 2021",21:00,France,a,15 Players,,,,990,732,700,32,8,3,107,26,18,5,1,4,0,565,80,87,219,458,22,15,10,644,2,5,20,9
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Ádám Szalai,9.0,FW,33-192,25,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,1,0,0,0,2
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Nemanja Nikolić,23.0,FW,33-170,65,12,11,1,0,0,3,0,0,0,0,0,0,9,3,0,1,9,1,0,0,10,0,0,1,1
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Roland Sallai,20.0,FW,24-028,90,19,15,4,3,0,6,0,3,0,0,0,0,13,2,4,4,15,0,0,0,13,0,0,0,1
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,András Schäfer,13.0,CM,22-067,74,29,28,1,1,0,3,0,0,0,0,0,0,27,0,2,2,25,1,0,0,25,0,0,0,0
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Tamás Cseri,10.0,CM,33-155,16,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,László Kleinheisler,15.0,CM,27-072,83,23,22,1,0,0,3,2,1,1,1,0,0,18,1,4,4,18,1,0,0,17,0,0,1,1
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Gergő Lovrencsics,14.0,CM,32-291,7,4,2,2,0,0,0,1,0,0,0,0,0,1,0,3,0,2,0,2,0,1,0,1,0,0
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Ádám Nagy,8.0,DM,26-002,90,58,57,1,1,0,5,2,0,0,0,0,0,49,2,7,10,46,2,0,0,49,0,0,0,0
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Attila Fiola,5.0,WB,31-122,90,36,27,9,0,0,1,0,0,0,0,0,0,19,9,8,3,22,1,9,1,24,0,0,3,2
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Loïc Nego,7.0,WB,30-155,90,28,22,6,0,0,3,0,0,0,0,0,0,22,6,0,4,18,0,6,0,24,0,0,2,0
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Attila Szalai,4.0,CB,23-150,90,43,43,0,0,0,3,2,0,0,0,0,0,32,3,8,40,1,2,0,0,36,0,2,0,1
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Willi Orban,6.0,CB,28-228,90,39,35,4,4,0,4,1,0,0,0,0,0,32,0,7,5,34,0,0,0,35,0,0,0,0
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Endre Botka,21.0,CB,26-298,90,30,25,5,5,0,3,2,0,0,0,0,0,23,2,5,2,28,0,0,0,21,0,2,2,1
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,Péter Gulácsi,1.0,GK,31-044,90,44,29,15,2,0,2,0,0,0,0,0,0,35,1,8,3,34,0,0,6,36,0,0,0,1
988198ba,"Saturday June 19, 2021",15:00,Hungary,h,14 Players,,,,990,369,320,49,16,0,36,10,4,1,1,0,0,284,29,56,79,255,8,17,7,293,0,5,9,10
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Karim Benzema,19.0,FW,33-182,75,29,27,2,0,0,7,0,1,0,0,0,0,23,4,2,6,23,0,0,0,25,0,0,2,2
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Olivier Giroud,9.0,FW,34-262,15,4,3,1,0,0,0,0,0,0,0,0,0,2,2,0,3,0,0,1,0,2,0,0,0,0
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Kylian Mbappé,10.0,"LW,RW",22-181,90,26,26,0,0,0,6,0,3,0,0,0,0,21,2,3,5,21,0,0,0,22,0,1,0,0
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Antoine Griezmann,7.0,"RW,AM",30-090,90,59,50,9,3,1,9,7,2,3,1,2,0,38,6,15,53,1,2,3,0,48,0,1,3,0
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Adrien Rabiot,14.0,CM,26-077,56,44,43,1,1,0,12,0,0,0,0,0,0,36,3,5,34,8,1,0,0,40,0,1,0,1
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Ousmane Dembélé,11.0,"RW,CM",24-035,30,11,11,0,0,0,0,0,1,0,0,0,0,9,1,1,4,7,0,0,0,6,0,0,0,1
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Thomas Lemar,8.0,"LW,RW",25-219,4,7,7,0,0,0,0,0,1,0,0,0,0,5,0,2,7,0,0,0,0,6,0,0,1,0
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Paul Pogba,6.0,"CM,DM",28-096,75,50,48,2,2,0,9,0,1,0,0,0,0,36,6,8,3,43,3,0,0,36,0,1,1,3
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Corentin Tolisso,12.0,DM,26-320,15,20,19,1,1,0,1,2,0,0,0,0,0,15,3,2,0,19,0,0,1,20,0,0,0,0
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,N'Golo Kanté,13.0,DM,30-082,90,67,66,1,1,0,8,2,0,0,0,0,0,55,9,3,10,52,3,0,0,61,0,0,0,3
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Lucas Digne,18.0,LB,27-334,90,71,61,10,1,0,16,0,4,0,0,0,0,43,19,9,54,0,2,9,0,60,0,0,3,3
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Presnel Kimpembe,3.0,CB,25-310,90,86,85,1,1,0,2,0,0,0,0,0,0,79,4,3,70,13,2,0,1,83,0,0,2,0
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Raphaël Varane,4.0,CB,28-055,90,91,89,2,2,0,1,3,0,0,0,0,0,75,7,9,50,36,4,0,0,88,0,0,0,1
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Benjamin Pavard,2.0,RB,25-083,90,98,91,7,2,0,3,0,2,0,0,0,0,81,11,6,4,84,5,5,0,90,0,1,1,2
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,Hugo Lloris,1.0,GK,34-175,90,18,13,5,2,0,0,0,0,0,0,0,0,13,1,4,8,4,0,0,4,18,0,0,0,0
988198ba,"Saturday June 19, 2021",15:00,Hungary,a,15 Players,,,,990,681,639,42,16,1,74,14,15,3,1,2,0,531,78,72,311,311,22,18,6,605,0,5,13,16
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Serge Gnabry,10.0,FW,25-344,67,17,15,2,0,0,1,0,0,0,0,0,0,15,1,1,2,14,1,0,0,15,0,1,1,0
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Thomas Müller,25.0,"RW,FW,CM",31-283,23,16,13,3,0,1,3,0,1,0,0,0,0,10,4,2,1,11,2,2,0,9,0,0,1,3
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Leroy Sané,19.0,"LW,WB,RM",25-163,90,46,44,2,0,0,4,1,4,1,1,0,0,36,4,6,34,10,0,1,0,37,0,3,1,3
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Kai Havertz,7.0,RW,22-012,66,28,28,0,0,0,4,1,1,0,0,0,0,24,1,3,20,8,0,0,0,22,0,0,2,1
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Timo Werner,11.0,"FW,LB,RW",25-109,24,14,11,3,0,0,1,0,1,0,0,0,0,8,4,2,2,8,1,3,0,11,0,0,1,0
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Toni Kroos,8.0,"DM,CM",31-170,90,112,99,13,8,0,3,12,2,4,0,0,0,88,6,18,8,103,0,1,0,103,0,0,3,1
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,İlkay Gündoğan,21.0,"DM,LW",30-242,57,41,41,0,0,0,3,1,0,0,0,0,0,37,2,2,11,29,1,0,0,36,1,0,2,1
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Leon Goretzka,18.0,"LW,CM,LB",26-137,33,14,14,0,0,0,3,0,0,0,0,0,0,12,1,1,0,13,1,0,0,13,0,0,0,1
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Robin Gosens,20.0,WB,26-353,81,52,46,6,0,0,3,2,2,0,0,0,0,39,8,5,42,2,2,6,0,46,0,0,1,1
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Jamal Musiala,14.0,LM,18-117,9,6,5,1,0,0,0,0,1,0,0,0,0,5,1,0,0,5,0,1,0,6,0,0,0,0
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Joshua Kimmich,6.0,"WB,DM,RB",26-135,90,72,62,10,1,1,5,2,4,1,0,1,0,49,8,15,7,53,3,8,0,61,0,1,0,1
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Antonio Rüdiger,2.0,CB,28-112,90,89,87,2,0,0,0,2,0,0,0,0,0,83,3,3,16,71,0,2,0,84,0,0,0,1
a4888546,"Wednesday June 23, 2021",21:00,Germany,h,Mats Hummels,5.0,CB,32-189,90,120,116,4,1,1,4,1,0,0,0,0,0,101,6,13,39,72,3,3,0,114,0,2,0,0
