match_id,date,time,team_name,home_away,Player,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,PassCmp,PassAtt,PassCmp%,PassProg,Carries,CarriesProg,DribSucc,DribAtt
2c48acb2,"Wednesday June 16, 2021",16:00,Finland,h,Joni Kauko,19.0,DM,30-339,24,0,0,0,0,2,0,0,0,17,8,0,0,0,0.0,0.0,0.0,1,0,10,14,71.4,0,12,0,1,1
2c48acb2,"Wednesday June 16, 2021",16:00,Finland,h,Jere Uronen,18.0,WB,26-338,90,0,0,0,0,0,0,0,0,56,15,3,4,3,0.0,0.0,0.0,3,0,35,39,89.7,5,29,2,0,0
2c48acb2,"Wednesday June 16, 2021",16:00,Finland,h,Jukka Raitala,22.0,WB,32-274,74,0,0,0,0,0,0,0,0,40,13,4,2,0,0.0,0.0,0.0,0,0,27,34,79.4,4,29,1,1,1
2c48acb2,"Wednesday June 16, 2021",16:00,Finland,h,Pyry Soiri,13.0,WB,26-267,16,0,0,0,0,0,0,0,0,15,7,3,1,0,0.0,0.0,0.0,0,0,11,12,91.7,2,13,4,0,1
2c48acb2,"Wednesday June 16, 2021",16:00,Finland,h,Daniel O'Shaughnessy,3.0,CB,26-275,90,0,0,0,0,0,0,1,0,71,13,2,2,4,0.0,0.0,0.1,3,0,38,51,74.5,2,31,2,0,0
2c48acb2,"Wednesday June 16, 2021",16:00,Finland,h,Paulus Arajuuri,2.0,CB,33-001,90,0,0,0,0,1,0,0,0,33,11,0,1,1,0.1,0.1,0.0,0,0,18,20,90.0,0,9,2,0,0
2c48acb2,"Wednesday June 16, 2021",16:00,Finland,h,Joona Toivio,4.0,CB,33-098,84,0,0,0,0,1,0,0,0,55,8,1,2,0,0.0,0.0,0.0,1,0,32,43,74.4,3,33,2,0,0
2c48acb2,"Wednesday June 16, 2021",16:00,Finland,h,Fredrik Jensen,9.0,CB,23-280,6,0,0,0,0,0,0,0,0,2,3,0,0,0,0.0,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0
2c48acb2,"Wednesday June 16, 2021",16:00,Finland,h,Lukáš Hrádecký,1.0,GK,31-204,90,0,0,0,0,0,0,0,0,42,0,0,0,0,0.0,0.0,0.0,1,0,30,41,73.2,0,17,0,0,0
2c48acb2,"Wednesday June 16, 2021",16:00,Finland,h,15 Players,,,,990,0,0,0,0,11,1,2,0,556,190,20,19,13,0.9,0.9,0.9,20,0,344,423,81.3,26,333,28,9,14
2c48acb2,"Wednesday June 16, 2021",16:00,Finland,a,Artem Dzyuba,22.0,FW,32-298,84,0,1,0,0,3,1,0,0,41,6,0,0,0,0.2,0.2,0.2,6,1,19,29,65.5,0,22,1,1,4
2c48acb2,"Wednesday June 16, 2021",16:00,Finland,a,Aleksandr Sobolev,9.0,FW,24-101,6,0,0,0,0,0,0,0,0,9,3,0,0,1,0.0,0.0,0.1,2,0,4,6,66.7,1,6,0,2,2
2c48acb2,"Wednesday June 16, 2021",16:00,Finland,a,Aleksandr Golovin,17.0,AM,25-017,90,0,0,0,0,2,0,0,0,81,25,1,1,2,0.0,0.0,0.1,3,0,56,68,82.4,7,67,19,3,4
2c48acb2,"Wednesday June 16, 2021",16:00,Finland,a,Aleksei Miranchuk,15.0,AM,25-242,84,1,0,0,0,1,1,0,0,50,18,1,0,0,0.1,0.1,0.6,5,1,35,41,85.4,7,39,3,1,3
2c48acb2,"Wednesday June 16, 2021",16:00,Finland,a,Maksim Mukhin,26.0,"DM,AM",19-224,6,0,0,0,0,0,0,0,0,6,5,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,0,6,2,0,0
2c48acb2,"Wednesday June 16, 2021",16:00,Finland,a,Roman Zobnin,11.0,DM,27-125,90,0,0,0,0,1,0,0,0,74,24,3,2,2,0.1,0.1,0.0,0,0,56,63,88.9,3,50,4,0,1
2c48acb2,"Wednesday June 16, 2021",16:00,Finland,a,Magomed Ozdoyev,7.0,DM,28-223,60,0,0,0,0,3,0,1,0,50,16,1,1,0,0.3,0.3,0.1,3,0,36,43,83.7,3,33,6,0,1
2c48acb2,"Wednesday June 16, 2021",16:00,Finland,a,Rifat Zhemaletdinov,19.0,"DM,AM",24-269,30,0,0,0,0,2,0,0,0,20,6,1,0,0,0.4,0.4,0.0,0,0,10,13,76.9,1,14,4,0,1
2c48acb2,"Wednesday June 16, 2021",16:00,Finland,a,Daler Kuzyaev,23.0,WB,28-152,90,0,0,0,0,1,1,0,0,64,10,1,0,0,0.1,0.1,0.0,2,0,51,60,85.0,4,51,9,2,4
2c48acb2,"Wednesday June 16, 2021",16:00,Finland,a,Mário Fernandes,2.0,WB,30-270,25,0,0,0,0,0,0,0,0,10,2,0,0,0,0.0,0.0,0.0,0,0,6,10,60.0,2,5,1,0,0
2c48acb2,"Wednesday June 16, 2021",16:00,Finland,a,Vyacheslav Karavayev,4.0,WB,26-027,65,0,0,0,0,0,0,0,0,43,16,1,0,1,0.0,0.0,0.1,1,0,28,39,71.8,1,23,3,0,0
2c48acb2,"Wednesday June 16, 2021",16:00,Finland,a,Georgi Dzhikiya,14.0,CB,27-207,90,0,0,0,0,0,0,1,0,75,10,2,0,2,0.0,0.0,0.0,0,0,63,67,94.0,2,61,16,0,0
2c48acb2,"Wednesday June 16, 2021",16:00,Finland,a,Igor Diveev,3.0,CB,21-262,90,0,0,0,0,1,0,0,0,74,9,0,3,4,0.0,0.0,0.0,0,0,51,58,87.9,4,43,5,0,0
2c48acb2,"Wednesday June 16, 2021",16:00,Finland,a,Dmitri Barinov,8.0,CB,24-278,90,0,0,0,0,0,0,1,0,92,16,1,0,2,0.0,0.0,0.0,0,0,70,85,82.4,6,74,18,0,0
2c48acb2,"Wednesday June 16, 2021",16:00,Finland,a,Matvei Safonov,16.0,GK,22-111,90,0,0,0,0,0,0,0,0,27,0,0,0,0,0.0,0.0,0.0,0,0,20,26,76.9,0,10,0,0,0
2c48acb2,"Wednesday June 16, 2021",16:00,Finland,a,15 Players,,,,990,1,1,0,0,14,3,3,0,716,166,12,7,14,1.3,1.3,1.2,22,2,510,614,83.1,41,504,91,9,20
2c7de26e,"Monday June 28, 2021",22:00,France,h,Kylian Mbappé,10.0,FW,22-190,120,0,1,0,0,6,0,0,0,52,10,2,0,1,0.6,0.6,0.9,6,1,30,36,83.3,6,42,9,2,7
2c7de26e,"Monday June 28, 2021",22:00,France,h,Karim Benzema,19.0,FW,33-191,93,2,0,0,0,4,2,0,0,44,11,0,0,0,1.4,1.4,0.0,2,1,31,34,91.2,6,37,8,2,3
2c7de26e,"Monday June 28, 2021",22:00,France,h,Olivier Giroud,9.0,FW,34-271,27,0,0,0,0,2,1,0,0,10,9,0,0,0,0.2,0.2,0.0,0,0,5,7,71.4,0,5,0,0,0
2c7de26e,"Monday June 28, 2021",22:00,France,h,Antoine Griezmann,7.0,"AM,RM",30-099,87,0,0,0,0,2,1,0,0,70,17,1,0,4,0.4,0.4,0.2,8,2,43,59,72.9,9,55,8,1,1
2c7de26e,"Monday June 28, 2021",22:00,France,h,Moussa Sissoko,17.0,RM,31-316,33,0,0,0,0,1,0,0,0,17,4,0,0,0,0.1,0.1,0.1,2,0,12,16,75.0,0,11,6,1,1
2c7de26e,"Monday June 28, 2021",22:00,France,h,N'Golo Kanté,13.0,DM,30-091,120,0,0,0,0,0,0,0,0,87,27,2,2,3,0.0,0.0,0.0,3,0,67,71,94.4,6,60,6,2,5
2c7de26e,"Monday June 28, 2021",22:00,France,h,Paul Pogba,6.0,DM,28-105,120,1,0,0,0,3,1,0,0,94,35,3,1,1,0.1,0.1,0.5,9,0,73,80,91.3,7,74,6,4,5
2c7de26e,"Monday June 28, 2021",22:00,France,h,Adrien Rabiot,14.0,"LB,WB",26-086,120,0,0,0,0,2,0,0,0,97,16,3,2,1,0.1,0.1,0.0,3,0,70,86,81.4,7,74,13,2,2
2c7de26e,"Monday June 28, 2021",22:00,France,h,Benjamin Pavard,2.0,"RB,WB",25-092,120,0,0,0,0,1,1,1,0,60,26,7,2,0,0.1,0.1,0.0,2,0,38,47,80.9,4,32,3,1,1
2c7de26e,"Monday June 28, 2021",22:00,France,h,Presnel Kimpembe,3.0,CB,25-319,120,0,0,0,0,0,0,0,0,85,16,1,1,1,0.0,0.0,0.1,1,0,69,76,90.8,3,62,8,0,0
2c7de26e,"Monday June 28, 2021",22:00,France,h,Clément Lenglet,5.0,CB,26-011,45,0,0,0,0,0,0,0,0,50,8,1,1,1,0.0,0.0,0.0,0,0,39,41,95.1,5,31,7,0,0
2c7de26e,"Monday June 28, 2021",22:00,France,h,Kingsley Coman,20.0,LM,25-015,65,0,0,0,0,4,2,1,0,36,11,0,0,0,0.1,0.1,0.1,5,0,20,27,74.1,2,30,7,2,6
2c7de26e,"Monday June 28, 2021",22:00,France,h,Marcus Thuram,26.0,LM,23-326,10,0,0,0,0,0,0,0,0,6,1,0,0,1,0.0,0.0,0.1,1,0,2,3,66.7,0,6,2,1,2
2c7de26e,"Monday June 28, 2021",22:00,France,h,Raphaël Varane,4.0,CB,28-064,120,0,0,0,0,1,0,1,0,77,13,3,0,2,0.1,0.1,0.0,1,0,56,63,88.9,3,53,4,0,0
2c7de26e,"Monday June 28, 2021",22:00,France,h,Hugo Lloris,1.0,GK,34-184,120,0,0,0,0,0,0,0,0,33,0,0,0,0,0.0,0.0,0.0,0,0,27,32,84.4,0,17,0,0,0
2c7de26e,"Monday June 28, 2021",22:00,France,h,15 Players,,,,1320,3,1,0,0,26,8,3,0,818,204,23,9,15,3.1,3.1,2.0,43,4,582,678,85.8,58,589,87,18,33
2c7de26e,"Monday June 28, 2021",22:00,France,a,Haris Seferović,9.0,FW,29-126,96,2,0,0,0,3,2,0,0,40,18,0,2,1,0.4,0.4,0.0,1,1,20,28,71.4,2,15,1,0,0
2c7de26e,"Monday June 28, 2021",22:00,France,a,Fabian Schär,22.0,LB,29-190,24,0,0,0,0,0,0,0,0,12,1,0,1,0,0.0,0.0,0.0,0,0,7,10,70.0,0,7,0,0,0
2c7de26e,"Monday June 28, 2021",22:00,France,a,Breel Embolo,7.0,FW,24-134,79,0,0,0,0,1,0,0,0,38,14,2,1,2,0.1,0.1,0.0,1,0,17,23,73.9,0,23,5,1,4
2c7de26e,"Monday June 28, 2021",22:00,France,a,Ruben Vargas,11.0,"LM,WB,LB",22-327,41,0,0,0,0,0,0,0,0,26,6,1,2,0,0.0,0.0,0.0,1,0,7,12,58.3,0,12,3,0,4
2c7de26e,"Monday June 28, 2021",22:00,France,a,Xherdan Shaqiri,23.0,AM,29-261,72,0,0,0,0,0,0,0,0,33,12,0,0,1,0.0,0.0,0.1,2,0,21,28,75.0,2,22,1,0,1
2c7de26e,"Monday June 28, 2021",22:00,France,a,Mario Gavranović,19.0,"FW,AM",31-216,48,1,0,0,0,1,1,0,0,18,13,1,0,1,0.2,0.2,0.0,2,1,8,10,80.0,1,11,4,1,1
2c7de26e,"Monday June 28, 2021",22:00,France,a,Granit Xhaka,10.0,DM,28-274,120,0,1,0,0,1,0,1,0,98,27,3,3,1,0.0,0.0,0.2,5,1,81,89,91.0,9,70,2,0,1
2c7de26e,"Monday June 28, 2021",22:00,France,a,Remo Freuler,8.0,DM,29-074,120,0,0,0,0,0,0,0,0,65,33,2,2,5,0.0,0.0,0.0,1,0,47,53,88.7,7,37,2,0,0
2c7de26e,"Monday June 28, 2021",22:00,France,a,Steven Zuber,14.0,WB,29-315,78,0,1,0,0,0,0,0,0,53,8,2,1,0,0.0,0.0,0.1,3,1,36,40,90.0,2,35,6,0,1
2c7de26e,"Monday June 28, 2021",22:00,France,a,Christian Fassnacht,16.0,"RM,FW",27-229,42,0,0,0,0,0,0,0,0,18,18,3,1,0,0.0,0.0,0.0,2,1,7,10,70.0,0,5,1,0,0
2c7de26e,"Monday June 28, 2021",22:00,France,a,Silvan Widmer,3.0,WB,28-115,72,0,0,0,0,0,0,0,0,40,18,1,1,0,0.0,0.0,0.0,0,0,30,36,83.3,2,28,3,0,0
2c7de26e,"Monday June 28, 2021",22:00,France,a,Kevin Mbabu,2.0,"RB,WB",26-070,48,0,1,0,0,0,0,0,0,29,18,4,2,0,0.0,0.0,0.2,1,1,14,21,66.7,2,19,2,2,3
2c7de26e,"Monday June 28, 2021",22:00,France,a,Ricardo Rodríguez,13.0,CB,28-307,86,0,0,0,1,1,0,1,0,64,16,0,2,2,0.8,0.0,0.2,2,0,49,58,84.5,6,39,12,0,0
2c7de26e,"Monday June 28, 2021",22:00,France,a,Admir Mehmedi,18.0,"FW,LM,CB",30-104,34,0,0,0,0,2,1,0,0,26,17,2,1,0,0.1,0.1,0.0,0,0,14,17,82.4,1,12,1,0,0
2c7de26e,"Monday June 28, 2021",22:00,France,a,Manuel Akanji,5.0,CB,25-344,120,0,0,0,0,2,0,1,0,78,12,4,3,1,0.1,0.1,0.0,0,0,57,62,91.9,3,43,5,0,0
2c7de26e,"Monday June 28, 2021",22:00,France,a,Nico Elvedi,4.0,CB,24-271,120,0,0,0,0,1,0,1,0,54,14,3,5,1,0.0,0.0,0.0,0,0,31,36,86.1,2,24,4,0,0
2c7de26e,"Monday June 28, 2021",22:00,France,a,Yann Sommer,1.0,GK,32-193,120,0,0,0,0,0,0,0,0,38,0,0,0,0,0.0,0.0,0.0,0,0,30,35,85.7,0,9,0,0,0
2c7de26e,"Monday June 28, 2021",22:00,France,a,17 Players,,,,1320,3,3,0,1,12,4,4,0,730,245,28,27,15,1.7,0.9,0.8,21,6,476,568,83.8,39,411,52,4,15
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Romelu Lukaku,9.0,FW,28-050,90,1,0,1,1,3,1,0,0,22,1,0,0,0,1.5,0.7,0.0,0,0,8,13,61.5,1,12,2,0,1
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Jeremy Doku,25.0,AM,19-036,90,0,0,0,0,1,0,0,0,39,8,1,0,1,0.1,0.1,0.0,3,1,18,22,81.8,1,44,12,9,13
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Kevin De Bruyne,7.0,"AM,DM",30-004,90,0,0,0,0,2,1,0,0,48,15,0,0,2,0.1,0.1,0.7,4,0,20,37,54.1,5,32,6,1,2
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Axel Witsel,6.0,DM,32-171,90,0,0,0,0,0,0,0,0,49,12,2,0,0,0.0,0.0,0.0,1,1,40,43,93.0,0,38,2,1,1
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Youri Tielemans,8.0,DM,24-056,68,0,0,0,0,1,0,1,0,28,9,2,0,2,0.0,0.0,0.0,0,0,20,22,90.9,1,21,2,2,2
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Dries Mertens,14.0,"AM,DM",34-057,22,0,0,0,0,0,0,0,0,7,1,0,0,0,0.0,0.0,0.1,1,0,5,6,83.3,3,5,2,0,0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Thorgan Hazard,16.0,WB,28-095,90,0,0,0,0,0,0,0,0,82,18,6,3,3,0.0,0.0,0.0,1,0,62,71,87.3,3,48,5,0,0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Thomas Meunier,15.0,WB,29-293,69,0,0,0,0,0,0,0,0,50,8,2,3,1,0.0,0.0,0.0,0,0,21,39,53.8,3,32,3,0,1
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Nacer Chadli,22.0,WB,31-334,4,0,0,0,0,1,0,0,0,3,0,0,0,0,0.1,0.1,0.0,0,0,2,2,100.0,0,3,0,0,0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Dennis Praet,26.0,WB,27-049,17,0,0,0,0,0,0,0,0,5,3,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,2,1,0,0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Jan Vertonghen,5.0,CB,34-069,90,0,0,0,0,0,0,0,0,71,3,2,0,1,0.0,0.0,0.1,2,0,59,67,88.1,1,58,1,1,1
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Thomas Vermaelen,3.0,CB,35-230,90,0,0,0,0,0,0,0,0,65,13,4,3,2,0.0,0.0,0.0,1,0,47,52,90.4,0,40,1,0,1
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Toby Alderweireld,2.0,CB,32-122,90,0,0,0,0,1,0,0,0,79,2,0,0,3,0.0,0.0,0.0,0,0,64,71,90.1,5,56,7,0,1
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,Thibaut Courtois,1.0,GK,29-052,90,0,0,0,0,0,0,0,0,35,0,0,0,0,0.0,0.0,0.0,0,0,26,33,78.8,0,19,0,0,0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,h,14 Players,,,,990,1,0,1,1,9,2,1,0,583,93,19,9,15,1.7,0.9,0.8,13,2,395,482,82.0,23,410,44,14,23
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Ciro Immobile,17.0,FW,31-132,73,0,0,0,0,3,0,0,0,38,16,0,0,1,0.2,0.2,0.0,1,0,16,21,76.2,0,31,0,0,0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Andrea Belotti,9.0,FW,27-194,17,0,0,0,0,0,0,0,0,3,7,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,0,0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Lorenzo Insigne,10.0,LW,30-028,78,1,0,0,0,3,2,0,0,75,12,1,0,0,0.1,0.1,0.6,6,1,57,66,86.4,7,66,12,1,2
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Domenico Berardi,11.0,LW,26-335,12,0,0,0,0,0,0,1,0,6,2,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,3,0,0,0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Federico Chiesa,14.0,RW,23-250,89,0,0,0,0,5,1,0,0,37,16,1,0,1,0.3,0.3,0.1,2,0,18,24,75.0,1,31,4,0,3
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Rafael Tolói,25.0,RW,30-265,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Marco Verratti,6.0,CM,28-239,73,0,1,0,0,0,0,1,0,98,15,3,2,1,0.0,0.0,0.3,6,1,85,88,96.6,7,80,3,0,2
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Bryan Cristante,16.0,CM,26-121,17,0,0,0,0,0,0,0,0,8,3,0,0,1,0.0,0.0,0.0,0,0,3,6,50.0,0,3,0,0,0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Nicolò Barella,18.0,CM,24-145,90,1,0,0,0,1,1,0,0,47,8,0,0,0,0.1,0.1,0.1,4,2,37,42,88.1,6,44,2,1,1
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Jorginho,8.0,DM,29-194,90,0,0,0,0,0,0,0,0,85,7,2,2,3,0.0,0.0,0.0,3,0,72,73,98.6,5,65,7,1,1
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Leonardo Spinazzola,4.0,LB,28-099,78,0,0,0,0,1,0,0,0,56,2,1,1,2,0.2,0.2,0.2,3,0,43,47,91.5,2,40,13,0,2
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Emerson Palmieri,13.0,LB,26-333,12,0,0,0,0,0,0,0,0,6,1,0,1,0,0.0,0.0,0.0,0,0,4,4,100.0,1,4,0,0,0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Giorgio Chiellini,3.0,CB,36-322,90,0,0,0,0,0,0,0,0,47,3,0,0,2,0.0,0.0,0.0,0,0,33,36,91.7,0,23,1,0,0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Leonardo Bonucci,19.0,CB,34-062,90,0,0,0,0,0,0,0,0,68,5,1,0,2,0.0,0.0,0.0,0,0,55,62,88.7,2,51,5,0,0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Giovanni Di Lorenzo,2.0,RB,27-332,90,0,0,0,0,1,0,0,0,71,17,7,2,1,0.3,0.3,0.0,0,0,43,50,86.0,3,35,6,0,0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,Gianluigi Donnarumma,21.0,GK,22-127,90,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0,0.0,0.0,0,0,20,26,76.9,0,16,0,0,0
35a9c7dc,"Friday July 2, 2021",21:00,Belgium,a,16 Players,,,,990,2,1,0,0,14,4,2,0,674,114,16,8,14,1.3,1.3,1.3,25,4,486,546,89.0,34,493,53,3,11
415ff832,"Tuesday June 29, 2021",17:00,England,h,Harry Kane,9.0,FW,27-336,90,1,0,0,0,1,1,0,0,29,19,0,0,1,0.4,0.4,0.0,0,0,13,19,68.4,1,16,1,1,1
415ff832,"Tuesday June 29, 2021",17:00,England,h,Raheem Sterling,10.0,"LW,RW",26-203,90,1,0,0,0,2,2,0,0,41,11,2,1,1,0.5,0.5,0.0,1,0,20,27,74.1,1,38,5,4,7
415ff832,"Tuesday June 29, 2021",17:00,England,h,Bukayo Saka,25.0,RW,19-297,68,0,0,0,0,0,0,0,0,31,17,1,0,0,0.0,0.0,0.0,0,0,16,21,76.2,0,27,4,1,1
415ff832,"Tuesday June 29, 2021",17:00,England,h,Jack Grealish,7.0,"LW,RW",25-292,22,0,1,0,0,0,0,0,0,7,4,0,0,0,0.0,0.0,0.4,2,2,5,5,100.0,1,6,0,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,h,Declan Rice,4.0,DM,22-166,87,0,0,0,0,0,0,1,0,55,22,2,2,1,0.0,0.0,0.0,1,0,43,45,95.6,4,42,4,1,2
415ff832,"Tuesday June 29, 2021",17:00,England,h,Jordan Henderson,8.0,DM,31-012,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,h,Kalvin Phillips,14.0,DM,25-209,90,0,0,0,0,0,0,1,0,62,19,1,0,0,0.0,0.0,0.0,1,0,50,56,89.3,2,43,4,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,h,Luke Shaw,3.0,WB,25-352,90,0,1,0,0,0,0,0,0,44,14,0,0,0,0.0,0.0,0.4,2,2,33,40,82.5,3,31,2,1,1
415ff832,"Tuesday June 29, 2021",17:00,England,h,Kieran Trippier,12.0,WB,30-283,90,0,0,0,0,0,0,0,0,65,10,1,1,0,0.0,0.0,0.1,2,0,42,63,66.7,4,38,1,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,h,Harry Maguire,6.0,CB,28-116,90,0,0,0,0,2,1,1,0,62,6,1,1,2,0.1,0.1,0.0,0,0,44,49,89.8,5,44,6,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,h,John Stones,5.0,CB,27-032,90,0,0,0,0,0,0,0,0,61,4,1,2,0,0.0,0.0,0.0,1,0,52,55,94.5,3,43,3,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,h,Kyle Walker,2.0,CB,31-032,90,0,0,0,0,0,0,0,0,68,6,0,3,1,0.0,0.0,0.0,0,0,55,63,87.3,4,50,8,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,h,Jordan Pickford,1.0,GK,27-114,90,0,0,0,0,0,0,0,0,37,0,0,0,0,0.0,0.0,0.0,0,0,23,34,67.6,0,21,0,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,h,13 Players,,,,990,2,2,0,0,5,4,3,0,564,133,9,10,6,1.0,1.0,1.0,10,4,396,477,83.0,28,399,38,8,12
415ff832,"Tuesday June 29, 2021",17:00,England,a,Timo Werner,11.0,FW,25-115,67,0,0,0,0,1,1,0,0,19,8,0,0,0,0.4,0.4,0.0,0,0,11,14,78.6,0,9,1,0,1
415ff832,"Tuesday June 29, 2021",17:00,England,a,Serge Gnabry,10.0,FW,25-350,23,0,0,0,0,0,0,0,0,9,1,0,0,0,0.0,0.0,0.0,0,0,5,7,71.4,0,4,0,0,1
415ff832,"Tuesday June 29, 2021",17:00,England,a,Thomas Müller,25.0,LW,31-289,89,0,0,0,0,2,0,0,0,41,21,1,0,0,0.5,0.5,0.1,2,0,30,37,81.1,2,18,4,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Jamal Musiala,14.0,LW,18-123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Kai Havertz,7.0,RW,22-018,90,0,0,0,0,2,1,0,0,45,17,0,0,0,0.2,0.2,0.8,2,0,27,32,84.4,6,35,11,1,3
415ff832,"Tuesday June 29, 2021",17:00,England,a,Leon Goretzka,18.0,DM,26-143,90,0,0,0,0,3,1,0,0,55,13,0,1,2,0.1,0.1,0.0,1,0,42,46,91.3,7,35,6,1,1
415ff832,"Tuesday June 29, 2021",17:00,England,a,Toni Kroos,8.0,DM,31-176,90,0,0,0,0,0,0,0,0,91,12,3,3,1,0.0,0.0,0.0,2,0,64,78,82.1,8,57,5,0,1
415ff832,"Tuesday June 29, 2021",17:00,England,a,Robin Gosens,20.0,WB,26-359,87,0,0,0,0,1,0,1,0,42,8,1,2,0,0.3,0.3,0.0,0,0,30,36,83.3,1,15,0,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Leroy Sané,19.0,WB,25-169,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,3,1,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Joshua Kimmich,6.0,WB,26-141,90,0,0,0,0,0,0,0,0,57,10,3,1,0,0.0,0.0,0.3,3,0,41,50,82.0,2,33,3,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Antonio Rüdiger,2.0,CB,28-118,90,0,0,0,0,0,0,0,0,70,10,1,0,1,0.0,0.0,0.0,0,0,54,62,87.1,1,43,1,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Mats Hummels,5.0,CB,32-195,90,0,0,0,0,0,0,0,0,95,12,4,0,0,0.0,0.0,0.0,1,0,77,82,93.9,4,58,7,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Matthias Ginter,4.0,CB,27-161,86,0,0,0,0,0,0,1,0,56,6,1,0,0,0.0,0.0,0.0,0,0,45,53,84.9,0,35,1,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Emre Can,23.0,CB,27-168,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0.0,0.0,0.0,0,0,9,10,90.0,1,5,2,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,a,Manuel Neuer,1.0,GK,35-094,90,0,0,0,0,0,0,0,0,48,0,0,0,0,0.0,0.0,0.0,0,0,33,47,70.2,0,25,0,0,0
415ff832,"Tuesday June 29, 2021",17:00,England,a,15 Players,,,,990,0,0,0,0,9,3,2,0,643,118,14,7,4,1.4,1.4,1.2,11,0,470,558,84.2,32,375,42,2,7
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Donyell Malen,18.0,FW,22-159,56,0,0,0,0,1,0,0,0,21,5,0,0,1,0.1,0.1,0.0,1,0,8,14,57.1,1,18,2,1,3
437cb418,"Sunday June 27, 2021",18:00,Netherlands,h,Quincy Promes,11.0,"LW,FW,WB",29-174,34,0,0,0,0,1,0,0,0,19,8,0,0,0,0.0,0.0,0.0,0,0,10,15,66.7,0,15,0,1,1
